"p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","cl","cd","cmy"
0.011055555555555555,0.5103027777777778,0.076665,-0.5196561111111111,0.36232000000000003,-0.06225,-0.026874999999999996,0.016333333333333335,0.0,-3.8171388888888877,11.102,3.566666666666667,0.6996449605,0.00323360005,0.04667048544
0.0147,0.40875833333333333,0.09448500000000001,-0.8109383333333334,0.39927999999999997,-0.06995,0.494525,0.012333333333333332,0.0,-1.082472222222222,9.674,1.4777777777777779,0.2681247763,0.01360865644,0.03858056628
0.005544444444444444,0.5981249999999999,0.094155,-0.580043888888889,0.378,-0.06777222222222222,0.06968055555555555,0.0032222222222222235,0.0,-1.880083333333335,10.693999999999999,2.1222222222222222,0.7806670644,0.04636627913,0.1442570242
0.01878888888888889,0.3868027777777778,0.099105,-0.4557161111111111,0.49672,-0.06987222222222221,0.5476305555555556,0.015888888888888893,0.0,-10.539861111111112,5.662000000000001,1.4111111111111112,0.5997988148,0.02223615738,0.1295107353
0.01692222222222222,0.4828583333333333,0.090525,-0.4521638888888889,0.406,-0.05882777777777778,0.5910805555555556,0.009666666666666667,0.0,-1.6521944444444472,12.802,2.811111111111111,0.8453612313,0.02769052785,0.1342738171
0.016122222222222222,0.48011388888888884,0.10933500000000002,-0.7043716666666667,0.41384,-0.05789444444444444,0.25796388888888894,0.0034444444444444444,0.0,-13.04663888888889,11.782,2.188888888888889,0.9587183869,0.07068008105,0.2578066565
0.011944444444444445,0.4773694444444444,0.103395,-0.8855350000000001,0.35000000000000003,-0.06178333333333333,0.6538416666666667,0.01988888888888889,0.0,-8.830694444444445,11.306000000000001,3.4555555555555557,0.8918170974,0.06177881028,0.2194149844
0.0195,0.4759972222222222,0.086895,-0.9921016666666668,0.34776,-0.05851666666666667,0.5234916666666667,0.008999999999999998,0.0,-3.58925,14.161999999999999,0.3888888888888889,0.2977059209,0.01233504441,0.1092242288
0.015944444444444445,0.42385277777777774,0.069075,-0.803833888888889,0.34552,-0.06271666666666667,0.7455694444444444,0.007888888888888886,0.0,-18.515972222222224,3.622,2.8555555555555556,1.287502419,0.05452872136,0.2488731398
0.020033333333333334,0.5089305555555556,0.08755500000000001,-0.5693872222222223,0.42056,-0.06217222222222222,0.4559027777777779,0.01188888888888889,0.0,-19.99725,5.254,2.3222222222222224,1.262431871,0.0422730036,0.3029124699
0.0115,0.4115027777777778,0.114945,-0.8322516666666667,0.39592,-0.06411666666666667,0.5572861111111111,-0.0014444444444444426,0.0,-1.538249999999998,2.738,0.7444444444444445,0.5546222212,0.05375645502,0.1534187523
0.009899999999999999,0.40189722222222224,0.107685,-0.5303127777777779,0.40824,-0.06590555555555555,0.6972916666666666,-0.013000000000000001,0.0,-9.74225,12.122,0.9666666666666667,0.9265199327,0.07708590321,0.2534114493
0.0077666666666666665,0.5404916666666666,0.080295,-0.8997438888888889,0.47431999999999996,-0.07064999999999999,0.07933611111111111,0.013222222222222222,0.0,-19.769361111111113,5.390000000000001,3.1222222222222222,0.8274878541,0.04512063296,0.1918785922
0.01238888888888889,0.5624472222222222,0.085575,-0.46992500000000004,0.48216,-0.06380555555555556,0.26761944444444447,-0.013666666666666667,0.0,-9.628305555555556,13.618,0.16666666666666666,0.8570401705,0.02171555802,0.2029642076
0.015677777777777777,0.400525,0.061814999999999995,-0.8144905555555556,0.48775999999999997,-0.06668333333333333,0.711775,-0.0012222222222222218,0.0,-15.09763888888889,13.346,2.522222222222222,0.941749566,0.0275604489,0.107248653
0.018877777777777778,0.44031944444444443,0.105045,-0.4415072222222223,0.40488,-0.06326111111111112,0.6731527777777778,-0.004555555555555556,0.0,-3.133472222222224,4.166,0.6777777777777778,0.7501928713,0.04277710391,0.1898127674
0.017099999999999997,0.5391194444444445,0.067755,-0.484133888888889,0.4172,-0.06193888888888889,0.47521388888888894,0.019444444444444448,0.0,-14.300027777777778,4.302,1.2777777777777777,0.515453159,0.004028922462,0.1344144677
0.008122222222222222,0.5281416666666666,0.11560500000000001,-0.5942527777777777,0.4676,-0.06505,0.4800416666666666,0.015000000000000003,0.0,-18.288083333333333,8.926,2.4555555555555557,0.9210818255,0.06563794419,0.2757214479
0.010700000000000001,0.5459805555555555,0.071715,-0.6546405555555556,0.36904000000000003,-0.0695611111111111,0.7793638888888889,-0.002999999999999999,0.0,-10.881694444444445,11.442,3.811111111111111,1.355316321,0.06174776263,0.2371150574
0.007944444444444445,0.36896388888888887,0.065445,-0.8926394444444445,0.43624,-0.062016666666666664,0.6393583333333334,-0.0074444444444444445,0.0,-9.514361111111112,4.234,3.5444444444444443,1.058519366,0.05681364063,0.1202133039
0.013011111111111112,0.41836388888888887,0.06808499999999999,-0.5729394444444444,0.49448,-0.06473888888888889,0.31106944444444445,0.004555555555555556,0.0,-13.616361111111111,9.606000000000002,0.011111111111111112,0.3500432917,0.0008491986328,0.1031955849
0.006344444444444444,0.3950361111111111,0.070725,-0.8429083333333334,0.38584,-0.06847222222222221,0.6441861111111111,0.01277777777777778,0.0,-12.135083333333334,6.478,2.7888888888888888,0.7207225837,0.02715779528,0.1205947363
0.016833333333333332,0.5418638888888889,0.064455,-0.9672361111111112,0.38472,-0.06489444444444445,0.3014138888888889,0.006333333333333333,0.0,-4.500805555555555,7.362,1.011111111111111,0.2019445749,0.006539628786,0.05286761738
0.015855555555555557,0.5651916666666666,0.083265,-0.9601316666666667,0.50232,-0.06785,0.755225,-0.012333333333333333,0.0,-6.779694444444447,9.538,2.411111111111111,1.096328387,0.03852102568,0.1802834987
0.014966666666666666,0.36759166666666665,0.072375,-0.6226705555555556,0.48663999999999996,-0.06186111111111111,0.031058333333333334,0.002111111111111112,0.0,-15.211583333333333,6.954,2.077777777777778,0.8623220056,0.02801819095,0.1391679297
0.008922222222222222,0.4567861111111111,0.080625,-0.9814450000000001,0.41159999999999997,-0.062405555555555554,0.0020916666666666722,0.002999999999999999,0.0,-7.463361111111112,10.966,3.588888888888889,0.7830146485,0.04423586347,0.1058421395
0.006788888888888889,0.6008694444444445,0.08590500000000001,-0.6581927777777778,0.36568,-0.06318333333333333,0.3545194444444445,0.0005555555555555522,0.0,-6.096027777777779,6.75,2.588888888888889,1.038951473,0.05457692343,0.2157198473
0.011233333333333333,0.4691361111111111,0.111315,-0.7647594444444445,0.37464000000000003,-0.059838888888888886,0.5765972222222222,-0.006111111111111112,0.0,-18.97175,9.129999999999999,0.6111111111111112,1.0091363,0.08862245415,0.3466631077
0.018522222222222225,0.4910916666666666,0.068415,-0.9459227777777779,0.4788,-0.06551666666666667,0.13726944444444442,-0.013222222222222222,0.0,-19.88330555555556,3.418,3.033333333333333,1.397956126,0.08451994659,0.2548305185
0.017988888888888888,0.39366388888888887,0.076335,-0.963683888888889,0.49783999999999995,-0.05703888888888889,0.04554166666666667,0.01966666666666667,0.0,-5.41236111111111,8.518,3.522222222222222,0.4507806472,0.008082126755,-0.01118755568
0.01941111111111111,0.3977805555555556,0.110655,-0.5551783333333333,0.52472,-0.06069444444444444,0.7648805555555556,-0.002333333333333333,0.0,-16.35102777777778,10.286,2.3666666666666667,1.115611872,0.1000271043,0.2811535612
0.014344444444444444,0.4897194444444444,0.061155,-1.0098627777777778,0.36344,-0.06567222222222222,0.050369444444444446,0.017888888888888888,0.0,-14.86975,12.666,0.9888888888888889,0.1672620423,0.005315019037,0.07461042956
0.007233333333333333,0.3730805555555556,0.102075,-0.46637277777777786,0.4228,-0.07049444444444444,0.1420972222222222,-0.012777777777777779,0.0,-5.526305555555556,4.506,0.7666666666666667,0.7369476551,0.05274499687,0.1761028091
0.014255555555555556,0.573425,0.077985,-0.5587305555555555,0.40264,-0.06543888888888888,0.8179861111111112,-0.0021111111111111087,0.0,-5.298416666666666,9.878,1.6111111111111112,0.9775499721,0.02182916446,0.1883850397
0.008744444444444444,0.4952083333333333,0.078975,-0.4770294444444444,0.41944,-0.0709611111111111,0.46073055555555564,-0.006555555555555554,0.0,-11.337472222222223,5.934,0.5888888888888889,0.7881226316,0.01809666891,0.1960386751
0.01621111111111111,0.47462499999999996,0.086235,-0.4734772222222222,0.34888,-0.06077222222222222,0.7600527777777778,-0.011,0.0,-11.451416666666669,7.294,3.077777777777778,1.371937529,0.09672761683,0.3067430849
0.010966666666666666,0.592636111111111,0.09811500000000001,-0.8606694444444445,0.52808,-0.06637222222222222,0.4269361111111112,0.016111111111111114,0.0,-12.818750000000001,14.434,3.0555555555555554,0.728522768,0.03537359722,0.1780110824
0.010433333333333333,0.412875,0.082275,-0.5871483333333334,0.43512,-0.06917222222222222,0.21451388888888887,-0.0007777777777777765,0.0,-8.033083333333336,5.526,1.5444444444444445,0.6635172845,0.02246066177,0.1190663949
0.015588888888888888,0.437575,0.09481500000000001,-0.4130894444444444,0.49895999999999996,-0.05999444444444445,0.3062416666666667,-0.008333333333333333,0.0,-11.907194444444444,7.226,1.1444444444444444,0.9515620441,0.05154589181,0.2318271185
0.00981111111111111,0.38543055555555555,0.095805,-0.9885494444444445,0.35224,-0.06256111111111111,0.5621138888888889,-0.00811111111111111,0.0,-8.260972222222223,12.53,0.45555555555555555,0.6736885206,0.04950069064,0.1772878466
0.007144444444444445,0.5473527777777778,0.08887500000000001,-1.0027583333333334,0.33992,-0.06279444444444444,0.7503972222222222,-0.01877777777777778,0.0,-18.857805555555558,12.938,0.7,0.9899168947,0.08403949746,0.3454423957
0.0203,0.5679361111111111,0.100095,-0.9388183333333334,0.5292,-0.058361111111111114,-0.04618611111111111,0.0003333333333333313,0.0,-14.527916666666666,14.094,1.6555555555555554,0.7028106045,0.04823668823,0.2169454316
0.011766666666666667,0.44306388888888887,0.082605,-0.44505944444444445,0.5325599999999999,-0.06707222222222221,0.6586694444444444,-0.0027777777777777783,0.0,-6.437861111111111,8.042,3.6555555555555554,1.037357195,0.05791184713,0.1503967349
0.020388888888888887,0.5500972222222222,0.066765,-0.6333272222222223,0.46536,-0.060227777777777776,0.37383055555555555,0.014555555555555554,0.0,-12.02113888888889,12.19,3.8333333333333335,1.084543802,0.03828730854,0.1262404692
0.013633333333333332,0.5295138888888888,0.09382499999999999,-0.6866105555555556,0.52584,-0.06606111111111111,0.6828083333333334,-0.0038888888888888896,0.0,-18.629916666666666,3.078,3.1666666666666665,1.254379013,0.07413012581,0.2788695139
0.006522222222222222,0.4554138888888889,0.06973499999999999,-0.7931772222222223,0.5336799999999999,-0.060927777777777775,0.4124527777777778,-0.001666666666666667,0.0,-20.22513888888889,11.646,3.433333333333333,1.421402231,0.06222684756,0.2708135178
0.019144444444444443,0.3799416666666667,0.081945,-0.7505505555555556,0.47656,-0.05735,-0.02204722222222222,0.010333333333333333,0.0,-5.86813888888889,4.71,2.7222222222222223,0.5675910901,0.02026928526,0.04499806544
0.010344444444444444,0.6022416666666666,0.092505,-0.6510883333333334,0.49,-0.05843888888888889,0.39796944444444443,0.0074444444444444445,0.0,-0.8545833333333341,7.838,3.966666666666667,1.035759907,0.08648004837,0.1752535366
0.005633333333333333,0.5885194444444444,0.083925,-0.9778927777777778,0.41832,-0.05750555555555556,0.2289972222222222,-0.005000000000000001,0.0,-12.249027777777778,11.986,0.07777777777777778,0.5827897428,0.03581285474,0.2249397598
0.013188888888888889,0.5542138888888889,0.089535,-0.4166416666666667,0.47095999999999993,-0.06341666666666666,0.20003055555555554,0.005000000000000001,0.0,-11.679305555555556,6.614000000000001,3.1444444444444444,1.103896649,0.05844673341,0.2283614679
0.01736666666666667,0.5994972222222221,0.065775,-0.7754161111111112,0.51016,-0.06372777777777777,-0.007563888888888891,-0.005222222222222222,0.0,-19.541472222222225,14.501999999999999,1.7444444444444445,0.8108004277,0.04527880039,0.1817720192
0.01727777777777778,0.4265972222222222,0.087225,-0.48768611111111115,0.5202399999999999,-0.06722777777777778,0.6152194444444444,-0.009222222222222224,0.0,-17.034694444444447,8.382000000000001,1.0555555555555556,1.058719499,0.04882540016,0.2593434785
0.0187,0.5912638888888888,0.064785,-0.7327894444444445,0.48327999999999993,-0.07057222222222222,0.48486944444444446,0.004333333333333331,0.0,-4.8426388888888905,6.8180000000000005,0.8111111111111111,0.238686792,0.003148824686,0.04837414062
0.014077777777777778,0.5706805555555555,0.081285,-0.8500127777777778,0.45416,-0.06699444444444444,-0.012391666666666669,0.010555555555555554,0.0,-4.9565833333333345,5.8660000000000005,1.1666666666666667,0.2679300374,0.006665910904,0.07700629474
0.006966666666666666,0.5871472222222222,0.104385,-0.8961916666666667,0.3836,-0.06015,0.32072500000000004,0.011000000000000003,0.0,-14.07213888888889,13.482000000000001,1.7,0.7274499569,0.04819008231,0.2464368587
0.01478888888888889,0.3991527777777778,0.096135,-0.7256850000000001,0.3668,-0.06878333333333334,0.11795833333333333,0.012555555555555552,0.0,-12.476916666666668,7.022,0.5222222222222223,0.463918292,0.01792910641,0.1366324819
0.011144444444444445,0.38405833333333333,0.09184500000000001,-0.9743405555555557,0.47768,-0.05929444444444444,0.3158972222222223,-0.0005555555555555557,0.0,-15.89525,7.566,2.6777777777777776,1.05307785,0.0848024398,0.2347329042
0.017455555555555557,0.5830305555555555,0.076005,-0.7114761111111112,0.37688,-0.061316666666666665,0.011747222222222228,0.005888888888888891,0.0,-17.490472222222223,9.809999999999999,3.611111111111111,1.370221601,0.05910688768,0.2561004893
0.0091,0.5377472222222222,0.089205,-1.0063105555555556,0.5213599999999999,-0.06419444444444444,0.6876361111111111,0.0014444444444444426,0.0,-19.085694444444446,10.354000000000001,2.8777777777777778,0.9902074499,0.07121945502,0.2553514115
0.015322222222222223,0.43483055555555555,0.093165,-0.4805816666666667,0.35784,-0.061394444444444446,0.6634972222222222,0.011444444444444441,0.0,-3.475305555555554,4.7780000000000005,1.8333333333333333,0.7224904863,0.02496052372,0.1505665123
0.006699999999999999,0.5487249999999999,0.096795,-0.5907005555555556,0.46984,-0.06808333333333333,0.28210277777777776,-0.0032222222222222235,0.0,-16.92075,2.534,1.988888888888889,1.026512732,0.05816983614,0.2700125012
0.018433333333333333,0.4211083333333333,0.083595,-0.40598500000000004,0.44184,-0.06046111111111111,0.38348611111111114,0.0038888888888888896,0.0,-13.274527777777777,4.37,1.9666666666666666,1.042083663,0.03986805033,0.2184026922
0.012833333333333332,0.5802861111111111,0.093495,-0.5089994444444444,0.36008,-0.06870555555555555,0.39314166666666667,0.011666666666666662,0.0,-11.223527777777779,3.146,0.9222222222222223,0.8208265623,0.01661174822,0.2176542761
0.008033333333333333,0.4636472222222222,0.105375,-0.3953283333333333,0.39256,-0.05898333333333333,0.7214305555555556,0.009888888888888888,0.0,-2.905583333333336,6.886,0.12222222222222222,0.5250304204,0.01618998313,0.1625793527
0.007855555555555555,0.5144194444444444,0.098445,-0.5622827777777779,0.47319999999999995,-0.06302777777777778,-0.017219444444444447,0.005222222222222222,0.0,-10.99563888888889,6.138,0.43333333333333335,0.5763835196,0.02121128227,0.1830185148
0.01958888888888889,0.5363749999999999,0.072045,-0.7576550000000001,0.39368000000000003,-0.06481666666666666,0.24830833333333333,0.006777777777777775,0.0,-17.262583333333335,9.402000000000001,3.7444444444444445,1.362878294,0.06759558652,0.2423671626
0.005722222222222222,0.43345833333333333,0.07105500000000001,-0.8819827777777778,0.33880000000000005,-0.05960555555555556,0.2869305555555556,-0.0034444444444444444,0.0,-3.361361111111112,8.246,1.8111111111111111,0.5048559247,0.01766022122,0.06658032559
0.01718888888888889,0.462275,0.078315,-0.6795061111111111,0.35672000000000004,-0.05828333333333333,0.7262583333333335,-0.00788888888888889,0.0,-6.893638888888891,12.326,3.9444444444444446,1.329277909,0.08574897017,0.2248800998
0.006255555555555555,0.5157916666666666,0.08293500000000001,-0.9423705555555556,0.51576,-0.06691666666666667,0.23382499999999998,0.008555555555555556,0.0,-1.1964166666666678,2.942,2.7666666666666666,0.4147479304,0.01789962813,0.04962754167
0.015144444444444443,0.42522499999999996,0.113955,-0.8286994444444445,0.50456,-0.07088333333333333,0.22416944444444445,0.0010000000000000009,0.0,-10.198027777777778,14.57,2.033333333333333,0.6776747547,0.06422186295,0.1645620698
0.008477777777777779,0.4938361111111111,0.070065,-0.6120138888888889,0.49112,-0.07072777777777778,0.798675,-0.018111111111111113,0.0,-7.69125,13.142000000000001,2.433333333333333,1.11493051,0.03461175895,0.1676190026
0.01372222222222222,0.48148611111111106,0.077325,-0.49123833333333333,0.44632,-0.06497222222222222,0.7021194444444445,0.008333333333333335,0.0,-0.7406388888888884,14.026,2.966666666666667,0.7180517626,0.007488181333,0.05845688945
0.013277777777777777,0.3744527777777778,0.075345,-0.853565,0.33656,-0.0667611111111111,0.5379750000000001,0.019,0.0,-17.60441666666667,13.822000000000001,0.9,0.5475372536,0.01279346974,0.1605312093
0.020122222222222222,0.4512972222222222,0.099435,-0.7612072222222223,0.4284,-0.05867222222222222,0.19520277777777778,-0.010777777777777777,0.0,-5.754194444444446,4.6419999999999995,1.0777777777777777,0.7725618748,0.05109754238,0.1820319567
0.014877777777777778,0.40326944444444446,0.061485,-1.0169672222222224,0.47992,-0.06855,0.7310861111111111,0.002555555555555554,0.0,-9.286472222222223,12.734,3.388888888888889,0.7777818865,0.02369051489,0.02827624643
0.020655555555555555,0.4705083333333333,0.063135,-0.6830583333333334,0.37912,-0.061005555555555556,0.5669416666666667,-0.018333333333333333,0.0,-7.007583333333335,7.634,0.5444444444444444,0.891353893,0.007646098051,0.1336904044
0.006611111111111111,0.5761694444444444,0.064125,-0.9175050000000001,0.44072,-0.062327777777777774,0.11313055555555557,0.00011111111111111044,0.0,-0.17091666666666683,10.082,3.7888888888888888,0.763377333,0.02314391636,0.02768845403
0.012477777777777779,0.388175,0.074355,-0.6901627777777779,0.47544,-0.06349444444444444,0.6345305555555556,-0.00988888888888889,0.0,-18.743861111111112,8.722,1.4333333333333333,1.242503736,0.05324828075,0.2868486957
0.006166666666666667,0.48560277777777777,0.092835,-0.7860727777777778,0.5224799999999999,-0.06528333333333333,0.2724472222222223,-0.011222222222222222,0.0,-14.413972222222224,12.394,2.9,1.032890837,0.07828954683,0.2421108934
0.009455555555555556,0.524025,0.071385,-0.4308505555555556,0.46199999999999997,-0.062094444444444445,0.34003611111111115,-0.019444444444444445,0.0,-0.9685277777777799,12.054,2.9444444444444446,1.083926116,0.05137821418,0.1519299673
0.0179,0.4073861111111111,0.09514500000000001,-0.8784305555555556,0.35336,-0.060616666666666666,0.2627916666666667,-0.007666666666666665,0.0,-10.653805555555556,12.87,3.3444444444444446,1.135868393,0.09381464244,0.2247370949
0.01221111111111111,0.3826861111111111,0.074025,-0.7718638888888889,0.51352,-0.05820555555555556,0.2531361111111111,-0.004333333333333335,0.0,-15.667361111111113,14.638,0.5,0.7182996791,0.02076587303,0.1645994366
0.009366666666666666,0.46776388888888887,0.097125,-0.7221327777777778,0.49559999999999993,-0.06007222222222222,0.10347499999999998,0.005444444444444443,0.0,-4.158972222222221,9.469999999999999,1.6777777777777778,0.5314029782,0.02634157814,0.1114505633
0.01647777777777778,0.5693083333333333,0.062145,-1.0134150000000002,0.53032,-0.057661111111111114,-0.002736111111111106,0.017222222222222226,0.0,-10.311972222222224,13.55,1.3222222222222222,-0.05698675969,0.01784282652,0.02807089547
0.011855555555555555,0.5130472222222222,0.09976499999999999,-0.5658350000000001,0.44296,-0.06893888888888888,0.581425,0.009222222222222222,0.0,-0.6266944444444462,6.2059999999999995,2.1444444444444444,0.6468801341,0.02134447288,0.1161001426
0.020922222222222224,0.5020694444444445,0.108015,-0.7185805555555556,0.43735999999999997,-0.06123888888888889,0.8083305555555557,0.00477777777777778,0.0,-14.983694444444446,2.806,1.1,0.9336677705,0.06082745365,0.2846773924
0.009722222222222222,0.36073055555555555,0.101745,-0.5409694444444445,0.5314399999999999,-0.06924999999999999,0.13244166666666668,0.013000000000000001,0.0,-1.4243055555555557,7.09,3.188888888888889,0.5520610884,0.04403059545,0.06225462845
0.021011111111111112,0.39091944444444443,0.089865,-0.707923888888889,0.39032,-0.06901666666666666,0.09381944444444443,0.01811111111111111,0.0,-12.704805555555556,4.098,0.8333333333333334,0.3605538802,0.009135432258,0.09827701252
0.010255555555555556,0.4279694444444444,0.092175,-0.5374172222222222,0.3724,-0.05890555555555556,0.451075,-0.010555555555555556,0.0,-18.40202777777778,7.702,2.7,1.363334396,0.1105273663,0.3547710487
0.015766666666666665,0.5775416666666666,0.088545,-0.7789683333333334,0.44408,-0.06800555555555556,0.4365916666666667,-0.008555555555555556,0.0,-7.919138888888888,10.422,1.5,0.9496912292,0.02988163129,0.1957138203
0.012566666666666667,0.5199083333333333,0.10570500000000001,-0.9494750000000001,0.45192,-0.05952777777777778,0.668325,0.013888888888888892,0.0,-5.070527777777778,9.198,0.36666666666666664,0.3387933385,0.02441337076,0.1444809256
0.007055555555555555,0.5555861111111111,0.110985,-0.548073888888889,0.5236,-0.05711666666666667,0.29175833333333334,0.0056666666666666705,0.0,-5.640250000000002,6.07,0.9444444444444444,0.6847905726,0.03153166715,0.1807918433
0.018255555555555556,0.4540416666666667,0.113625,-0.9352661111111111,0.51688,-0.06427222222222222,0.6924638888888889,0.0012222222222222218,0.0,-19.313583333333334,8.79,2.2555555555555555,1.006338727,0.09601952231,0.2869208734
0.013900000000000001,0.449925,0.109005,-0.9565794444444445,0.47208,-0.06365,0.7166027777777778,0.015444444444444445,0.0,-7.121527777777779,13.278,1.5666666666666667,0.4909805262,0.03746116376,0.1314776095
0.006877777777777778,0.5967527777777777,0.07996500000000001,-0.9210572222222223,0.42392,-0.06769444444444445,0.04071388888888889,-0.013888888888888888,0.0,-15.439472222222223,3.486,1.1222222222222222,0.8415726476,0.0487611686,0.2338940992
0.013366666666666666,0.4458083333333333,0.068745,-0.6688494444444445,0.53704,-0.059138888888888894,0.5186638888888889,0.0027777777777777783,0.0,-8.14702777777778,10.014,0.7222222222222222,0.3648263156,0.002454043872,0.06682699653
0.017544444444444446,0.5006972222222222,0.090195,-0.8571172222222223,0.41608,-0.06396111111111111,0.026230555555555556,0.014111111111111112,0.0,-3.247416666666666,11.85,2.477777777777778,0.4438286983,0.01646657668,0.06904571893
0.008388888888888888,0.41013055555555555,0.091515,-0.7292372222222223,0.51912,-0.06147222222222222,0.33520833333333333,-0.019222222222222224,0.0,-17.376527777777778,10.83,0.6333333333333333,1.047884145,0.07343168165,0.2917415712
0.014522222222222223,0.375825,0.070395,-0.7363416666666667,0.34328000000000003,-0.06652777777777777,0.6297027777777778,-0.012555555555555556,0.0,-6.323916666666667,13.006,3.8777777777777778,1.150440264,0.07963062733,0.1460789321
0.017722222222222223,0.39229166666666665,0.084915,-0.42729833333333334,0.4508,-0.06963888888888889,0.5862527777777777,-0.016555555555555556,0.0,-11.79325,9.946,2.2333333333333334,1.180055941,0.07905181948,0.2440949435
0.009633333333333334,0.4718805555555555,0.087885,-0.437955,0.52696,-0.06738333333333332,0.43176388888888895,0.015222222222222224,0.0,-13.160583333333335,13.686,2.7444444444444445,0.846749974,0.02591817256,0.1720812871
0.018611111111111113,0.3621027777777778,0.069405,-0.8002816666666668,0.4564,-0.06442777777777778,0.5428027777777779,-0.016777777777777777,0.0,-7.2354722222222225,12.462,1.3444444444444446,0.7616485178,0.02425919145,0.08142560409
0.012655555555555555,0.36621944444444443,0.079305,-0.9068483333333334,0.45752,-0.06746111111111111,0.07450833333333334,-0.015666666666666666,0.0,-14.186083333333334,12.258000000000001,2.3,1.027315089,0.07028007937,0.1877235392
0.016033333333333333,0.5720527777777777,0.106035,-0.6191183333333333,0.41272,-0.06979444444444444,0.5331472222222222,0.018333333333333337,0.0,-17.71836111111111,5.050000000000001,1.8777777777777778,0.9559025683,0.03860046081,0.2770911078
0.010166666666666668,0.5212805555555555,0.098775,-0.8180427777777779,0.45528,-0.0653611111111111,0.7407416666666666,0.007666666666666665,0.0,-9.400416666666668,14.366,1.2333333333333334,0.6328530392,0.03498926109,0.1917967889
0.021277777777777777,0.5857749999999999,0.073695,-0.6368794444444444,0.41048,-0.06458333333333333,0.35934722222222226,-0.01011111111111111,0.0,-18.17413888888889,3.962,0.05555555555555555,1.130352918,0.02228117914,0.2808523503
